codigo_postal,estado,municipio,colonia,d_tipo_asenta,d_ciudad,d_codigo,c_estado,c_oficina,c_CP,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad
54744,México,Cuautitlán Izcalli,Jorge Jiménez Cantú,Colonia,Cuautitlán Izcalli,54701,15,54701,,9,121,3153,Urbano,4
54744,México,Cuautitlán Izcalli,La Joyita,Colonia,Cuautitlán Izcalli,54701,15,54701,,9,121,3156,Urbano,4
54744,México,Cuautitlán Izcalli,Valle de las Flores,Colonia,Cuautitlán Izcalli,54701,15,54701,,9,121,3158,Urbano,4
54745,México,Cuautitlán Izcalli,Los Ailes,Colonia,Cuautitlán Izcalli,54701,15,54701,,9,121,1,Rural,4
54745,México,Cuautitlán Izcalli,Ejido de Guadalupe,Colonia,Cuautitlán Izcalli,54701,15,54701,,9,121,9,Rural,4
54745,México,Cuautitlán Izcalli,San Francisco Tepojaco,Pueblo,Cuautitlán Izcalli,54701,15,54701,,28,121,3109,Urbano,4
54745,México,Cuautitlán Izcalli,Los Pinos,Colonia,Cuautitlán Izcalli,54701,15,54701,,9,121,6499,Urbano,4
54745,México,Cuautitlán Izcalli,La Conasupo,Fraccionamiento,Cuautitlán Izcalli,54701,15,54701,,21,121,7990,Urbano,4
54750,México,Cuautitlán Izcalli,Arcos del Alba,Fraccionamiento,Cuautitlán Izcalli,54701,15,54701,,21,121,3112,Urbano,4
54750,México,Cuautitlán Izcalli,Jardines del Alba,Fraccionamiento,Cuautitlán Izcalli,54701,15,54701,,21,121,3113,Urbano,4
54750,México,Cuautitlán Izcalli,Las Conchitas,Colonia,Cuautitlán Izcalli,54701,15,54701,,9,121,3117,Urbano,4
54750,México,Cuautitlán Izcalli,Generalísimo José María Morelos y Pavón Sección Norte,Unidad habitacional,Cuautitlán Izcalli,54701,15,54701,,31,121,3159,Urbano,4
54750,México,Cuautitlán Izcalli,Generalísimo José María Morelos y Pavón Sección Sur,Unidad habitacional,Cuautitlán Izcalli,54701,15,54701,,31,121,6502,Urbano,4
54753,México,Cuautitlán Izcalli,Residencial Bosques del Alba,Unidad habitacional,Cuautitlán Izcalli,54701,15,54701,,31,121,5,Urbano,4
54753,México,Cuautitlán Izcalli,Joyas del Alba,Fraccionamiento,Cuautitlán Izcalli,54701,15,54701,,21,121,6,Urbano,4
54753,México,Cuautitlán Izcalli,Bosques del Alba I,Unidad habitacional,Cuautitlán Izcalli,54701,15,54701,,31,121,3115,Urbano,4
54753,México,Cuautitlán Izcalli,Luis Echeverría,Colonia,Cuautitlán Izcalli,54701,15,54701,,9,121,3127,Urbano,4
54753,México,Cuautitlán Izcalli,Fuentes del Bosque,Fraccionamiento,Cuautitlán Izcalli,54701,15,54701,,21,121,5563,Urbano,4
54753,México,Cuautitlán Izcalli,Bosques del Alba II,Unidad habitacional,Cuautitlán Izcalli,54701,15,54701,,31,121,6503,Urbano,4
54759,México,Cuautitlán Izcalli,Loma Bonita,Colonia,Cuautitlán Izcalli,54801,15,54801,,9,121,3119,Urbano,4
54760,México,Cuautitlán Izcalli,Bosques de Morelos,Colonia,Cuautitlán Izcalli,54761,15,54761,,9,121,3120,Urbano,4
54760,México,Cuautitlán Izcalli,Lago de Guadalupe,Fraccionamiento,Cuautitlán Izcalli,54761,15,54761,,21,121,3126,Urbano,4
54760,México,Cuautitlán Izcalli,Plan de Guadalupe,Colonia,Cuautitlán Izcalli,54761,15,54761,,9,121,3129,Urbano,4
54760,México,Cuautitlán Izcalli,Tres de Mayo,Colonia,Cuautitlán Izcalli,54761,15,54761,,9,121,3134,Urbano,4
54760,México,Cuautitlán Izcalli,Rincón del Bosque,Fraccionamiento,Cuautitlán Izcalli,54761,15,54761,,21,121,8484,Urbano,4
54763,México,Cuautitlán Izcalli,La Presita,Colonia,Cuautitlán Izcalli,54801,15,54801,,9,121,3137,Urbano,4
54763,México,Cuautitlán Izcalli,Ampliación Ejidal San Isidro,Colonia,Cuautitlán Izcalli,54801,15,54801,,9,121,3138,Urbano,4
54763,México,Cuautitlán Izcalli,"INFONAVIT Sur ""Niños Héroes""",Unidad habitacional,Cuautitlán Izcalli,54801,15,54801,,31,121,3139,Urbano,4
54763,México,Cuautitlán Izcalli,Ejidal San Isidro,Colonia,Cuautitlán Izcalli,54801,15,54801,,9,121,3140,Urbano,4
54763,México,Cuautitlán Izcalli,San Martín Tepetlixpa,Pueblo,Cuautitlán Izcalli,54801,15,54801,,28,121,3141,Urbano,4
54763,México,Cuautitlán Izcalli,Unidad Cívica Bacardi,Fraccionamiento,Cuautitlán Izcalli,54801,15,54801,,21,121,3142,Urbano,4
54763,México,Cuautitlán Izcalli,Los Pájaros,Unidad habitacional,Cuautitlán Izcalli,54801,15,54801,,31,121,4862,Urbano,4
54763,México,Cuautitlán Izcalli,Las Gaviotas,Unidad habitacional,Cuautitlán Izcalli,54801,15,54801,,31,121,6475,Urbano,4
54763,México,Cuautitlán Izcalli,Villas del Sol,Fraccionamiento,Cuautitlán Izcalli,54801,15,54801,,21,121,6477,Urbano,4
54763,México,Cuautitlán Izcalli,Residencial la Joya,Fraccionamiento,Cuautitlán Izcalli,54801,15,54801,,21,121,6482,Urbano,4
54763,México,Cuautitlán Izcalli,Las Mariposas,Unidad habitacional,Cuautitlán Izcalli,54801,15,54801,,31,121,6483,Urbano,4
54763,México,Cuautitlán Izcalli,Las Huertas,Unidad habitacional,Cuautitlán Izcalli,54801,15,54801,,31,121,6484,Urbano,4
54763,México,Cuautitlán Izcalli,San Martín Obispo o Tepetlixpan,Ejido,Cuautitlán Izcalli,54801,15,54801,,15,121,6492,Urbano,4
54763,México,Cuautitlán Izcalli,Tres Picos,Colonia,Cuautitlán Izcalli,54801,15,54801,,9,121,6493,Urbano,4
54764,México,Cuautitlán Izcalli,Santa María de Guadalupe la Quebrada,Colonia,Cuautitlán Izcalli,54801,15,54801,,9,121,6491,Urbano,4
54765,México,Cuautitlán Izcalli,Lomas del Bosque,Colonia,Cuautitlán Izcalli,54761,15,54761,,9,121,3145,Urbano,4
54765,México,Cuautitlán Izcalli,Mirador Santa Rosa,Colonia,Cuautitlán Izcalli,54761,15,54761,,9,121,3146,Urbano,4
54765,México,Cuautitlán Izcalli,El Tikal,Colonia,Cuautitlán Izcalli,54761,15,54761,,9,121,3148,Urbano,4
54766,México,Cuautitlán Izcalli,Bosques del Lago,Fraccionamiento,Cuautitlán Izcalli,54761,15,54761,,21,121,3150,Urbano,4
